gap_id,previous_timestamp_utc,next_timestamp_utc,missing_start_utc,missing_end_utc,delta_minutes,missing_m1_bars,weekday_before,weekday_after,utc_time_before,utc_time_after,year,month,partition,current_category,proposed_category,classification_reason,classification_evidence,confidence,requires_manual_review
gapf_1712592_20251031_2257,2025-10-31 22:57:00,2025-11-03 01:00:00,2025-10-31 22:58:00,2025-11-03 00:59:00,3003.0,3002,Friday,Monday,22:57,01:00,2025,10,VALIDATION,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 22:57 close -> Monday 01:00 reopen, delta=3003min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1713971_20251103_2358,2025-11-03 23:58:00,2025-11-04 01:00:00,2025-11-03 23:59:00,2025-11-04 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-03 23:58:00 -> 2025-11-04 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1715350_20251104_2358,2025-11-04 23:58:00,2025-11-05 01:00:00,2025-11-04 23:59:00,2025-11-05 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-04 23:58:00 -> 2025-11-05 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1716729_20251105_2358,2025-11-05 23:58:00,2025-11-06 01:00:00,2025-11-05 23:59:00,2025-11-06 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-05 23:58:00 -> 2025-11-06 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1718108_20251106_2358,2025-11-06 23:58:00,2025-11-07 01:00:00,2025-11-06 23:59:00,2025-11-07 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-06 23:58:00 -> 2025-11-07 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1719486_20251107_2357,2025-11-07 23:57:00,2025-11-10 01:00:00,2025-11-07 23:58:00,2025-11-10 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2025,11,FINAL_TEST,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1720865_20251110_2358,2025-11-10 23:58:00,2025-11-11 01:00:00,2025-11-10 23:59:00,2025-11-11 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-10 23:58:00 -> 2025-11-11 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1722244_20251111_2358,2025-11-11 23:58:00,2025-11-12 01:00:00,2025-11-11 23:59:00,2025-11-12 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-11 23:58:00 -> 2025-11-12 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1723623_20251112_2358,2025-11-12 23:58:00,2025-11-13 01:00:00,2025-11-12 23:59:00,2025-11-13 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-12 23:58:00 -> 2025-11-13 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1725002_20251113_2358,2025-11-13 23:58:00,2025-11-14 01:00:00,2025-11-13 23:59:00,2025-11-14 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-13 23:58:00 -> 2025-11-14 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1726380_20251114_2357,2025-11-14 23:57:00,2025-11-17 01:00:00,2025-11-14 23:58:00,2025-11-17 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2025,11,FINAL_TEST,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1727759_20251117_2358,2025-11-17 23:58:00,2025-11-18 01:00:00,2025-11-17 23:59:00,2025-11-18 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-17 23:58:00 -> 2025-11-18 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1729138_20251118_2358,2025-11-18 23:58:00,2025-11-19 01:00:00,2025-11-18 23:59:00,2025-11-19 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-18 23:58:00 -> 2025-11-19 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1730517_20251119_2358,2025-11-19 23:58:00,2025-11-20 01:00:00,2025-11-19 23:59:00,2025-11-20 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-19 23:58:00 -> 2025-11-20 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1731896_20251120_2358,2025-11-20 23:58:00,2025-11-21 01:00:00,2025-11-20 23:59:00,2025-11-21 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-20 23:58:00 -> 2025-11-21 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1733274_20251121_2357,2025-11-21 23:57:00,2025-11-24 01:00:00,2025-11-21 23:58:00,2025-11-24 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2025,11,FINAL_TEST,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1734653_20251124_2358,2025-11-24 23:58:00,2025-11-25 01:00:00,2025-11-24 23:59:00,2025-11-25 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-24 23:58:00 -> 2025-11-25 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1734655_20251125_0101,2025-11-25 01:01:00,2025-11-25 01:03:00,2025-11-25 01:02:00,2025-11-25 01:02:00,2.0,1,Tuesday,Tuesday,01:01,01:03,2025,11,FINAL_TEST,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2025-11-25 01:01:00 -> 2025-11-25 01:03:00: isolated 1-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars). External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1736031_20251125_2358,2025-11-25 23:58:00,2025-11-26 01:00:00,2025-11-25 23:59:00,2025-11-26 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-25 23:58:00 -> 2025-11-26 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1737410_20251126_2358,2025-11-26 23:58:00,2025-11-27 01:00:00,2025-11-26 23:59:00,2025-11-27 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-11-26 23:58:00 -> 2025-11-27 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1738635_20251127_2124,2025-11-27 21:24:00,2025-11-28 01:00:00,2025-11-27 21:25:00,2025-11-28 00:59:00,216.0,215,Thursday,Friday,21:24,01:00,2025,11,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_HOLIDAY_OR_CLOSURE,US federal market holiday early close (THANKSGIVING).,"2025-11-27 21:24:00 matches computed US federal holiday date (THANKSGIVING); early close at 21:24 UTC, reopen 01:00 UTC next day; recurring pattern observed across multiple dataset years. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1738884_20251128_0508,2025-11-28 05:08:00,2025-11-28 05:11:00,2025-11-28 05:09:00,2025-11-28 05:10:00,3.0,2,Friday,Friday,05:08,05:11,2025,11,FINAL_TEST,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2025-11-28 05:08:00 -> 2025-11-28 05:11:00: isolated 2-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars). External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1739177_20251128_1003,2025-11-28 10:03:00,2025-11-28 10:08:00,2025-11-28 10:04:00,2025-11-28 10:07:00,5.0,4,Friday,Friday,10:03,10:08,2025,11,FINAL_TEST,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2025-11-28 10:03:00 -> 2025-11-28 10:08:00: isolated 4-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars). External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1739869_20251128_2139,2025-11-28 21:39:00,2025-12-01 01:00:00,2025-11-28 21:40:00,2025-12-01 00:59:00,3081.0,3080,Friday,Monday,21:39,01:00,2025,11,FINAL_TEST,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 21:39 close -> Monday 01:00 reopen, delta=3081min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1741248_20251201_2358,2025-12-01 23:58:00,2025-12-02 01:00:00,2025-12-01 23:59:00,2025-12-02 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2025,12,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-12-01 23:58:00 -> 2025-12-02 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1742627_20251202_2358,2025-12-02 23:58:00,2025-12-03 01:00:00,2025-12-02 23:59:00,2025-12-03 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2025,12,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-12-02 23:58:00 -> 2025-12-03 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1744006_20251203_2358,2025-12-03 23:58:00,2025-12-04 01:00:00,2025-12-03 23:59:00,2025-12-04 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2025,12,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-12-03 23:58:00 -> 2025-12-04 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1745385_20251204_2358,2025-12-04 23:58:00,2025-12-05 01:00:00,2025-12-04 23:59:00,2025-12-05 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2025,12,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-12-04 23:58:00 -> 2025-12-05 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1746763_20251205_2357,2025-12-05 23:57:00,2025-12-08 01:00:00,2025-12-05 23:58:00,2025-12-08 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2025,12,FINAL_TEST,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1746765_20251208_0101,2025-12-08 01:01:00,2025-12-08 01:09:00,2025-12-08 01:02:00,2025-12-08 01:08:00,8.0,7,Monday,Monday,01:01,01:09,2025,12,FINAL_TEST,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2025-12-08 01:01:00 -> 2025-12-08 01:09:00: isolated 7-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars). External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1746766_20251208_0109,2025-12-08 01:09:00,2025-12-08 01:14:00,2025-12-08 01:10:00,2025-12-08 01:13:00,5.0,4,Monday,Monday,01:09,01:14,2025,12,FINAL_TEST,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2025-12-08 01:09:00 -> 2025-12-08 01:14:00: isolated 4-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars). External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1746767_20251208_0114,2025-12-08 01:14:00,2025-12-08 01:17:00,2025-12-08 01:15:00,2025-12-08 01:16:00,3.0,2,Monday,Monday,01:14,01:17,2025,12,FINAL_TEST,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2025-12-08 01:14:00 -> 2025-12-08 01:17:00: isolated 2-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars). External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1746768_20251208_0117,2025-12-08 01:17:00,2025-12-08 01:27:00,2025-12-08 01:18:00,2025-12-08 01:26:00,10.0,9,Monday,Monday,01:17,01:27,2025,12,FINAL_TEST,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2025-12-08 01:17:00 -> 2025-12-08 01:27:00: isolated 9-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars). External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1748120_20251208_2358,2025-12-08 23:58:00,2025-12-09 01:00:00,2025-12-08 23:59:00,2025-12-09 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2025,12,FINAL_TEST,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-12-08 23:58:00 -> 2025-12-09 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
